id,tweet,label
1325891821214511104,while we still have some time before the vaccine is approved for use this is definitely good news it now appears that the vaccine against the dreaded covid19 is closer than ever,ProVax
1325878299936120838,good news pfizer covid 19 vaccine 90 percent effective in phase 3,ProVax
1328371596390764547,great thread by nataliexdean about today s moderna vaccine news,Neutral
1326180169481150464,this vaccine is fake fake why do you want to kill more people bihari why send it back to who ever sent it to you fuck you buhari,AntiVax
1326079650263683072,an 80 uptake of a covid 19 vaccine may be needed to protect communities from the novel coronavirus but volatile levels of misinformation and vaccine mistrust could undermine efforts to tackle the pandemic british scientists said on tuesday read,Neutral
1336329172050800640,doris going out raving a 90 year old uk woman becomes the first in the world to receive a covid 19 vaccine outside of trial,Neutral
1325770589387296768,this is great news pfizer says early analysis shows its covid 19 vaccine is 90 effective,ProVax
1334623342700228617,mmpadellan getting the covid19 vaccine for me and my little family happy,ProVax
1327593671043149825,anyone please help me out my mum has been talking crazy about the vaccine for covid 19 idiot la diaorg yang share benda merepek kat ws ni ish,Neutral
1326095487674568704,good luck with that vaccine theory mutation like this mean we cannot have a vaccine for a long time,ProVax
1326150469484486657,would you get the vaccine,Neutral
1325805873340567560,let all politicians and their families be the first to take it and then lets see how they are doing in 6 months or less these vaccines take years to make and hopefully get it right no way this has taken that long to make so i won t be getting one and never will,AntiVax
1336149186236956672,hailing turning point britain begins roll out of pfizer s covid 19 vaccine,Neutral
1340666870857420800,seeing the evil self dealing fuckers who denied the significance of covid being first to get a vaccine has me rearranging the players on my fantasy bastille s team guillotine and team bayonet,ProVax
1325791536265752577,prazeredieta frankmeiercbs pfizer biontech_group realdonaldtrump i thought donald was immune he said do not fear covid why do we need a vaccine then how dare you,ProVax
1326140489595281409,great news a vaccine which can prevent nine out of 10 people getting covid 19 is set to be put forward for emergency approval in case of any questions or if you need any assistance please contact us via,ProVax
1325778434627416064,hkrassenstein breaking biden will have nothing to do with any vaccine for covid 19,Neutral
1325816727217840128,morlockp i won t take the coronavirus vaccine unless i can smoke it using hunter s pipe,AntiVax
1330956039278252037,we won t win the fight against covid if we deal with covid in our country unless we deal with it everywhere in the world it is a welcoming knowing the is effective vaccines but we need it every where in the world,ProVax
1329081543566913536,getting better all the time a second better vaccine against covid 19 arrives,ProVax
1325891037706006531,some good news today for the health of our population and economy pfizer announced that an early analysis of its coronavirus vaccine trials suggested that it was more than 90 effective in preventing the disease,ProVax
1325861129231298561,my sister i hear they are going to inject tracking chips with the covid 19 vaccine me why the fuck would they do that when everyone willingly carries a phone a literal tracking device everywhere with them already and face recognition is so damn good her oh yeah true,ProVax
1328362039564230656,bc it takes a long ass time to produce billions of vials of the vaccine its not just americans receiving the vaccine its literally billions of people and its something that can t be done quickly the coronavirus is what it is its not mutating we know how to study amp work,Neutral
1331602758227660801,pfe bntx mrna u s aims to release 6 4m covid 19 vaccine doses in first tranche reuters great dividend stock buy pfe,Neutral
1329053710950002688,the beginning of the end of covid highly effective vaccines with no safety concerns,ProVax
1253703815951351808,deanna4congress realdonaldtrump oh the world can really count on us to lead nothing says u can count on us more than a potus suggesting that injecting disinfectant cleaners or bleach into our bodies may be a possible vaccine for covid 19 u gonna follow his lead on that 1,ProVax
1326074527823106048,nigelkellow 7 i won t know what else is in the vaccine what adjuvants and preservatives are there that could do harm 8 i don t want manipulated dna of dog monkey or aborted foetus in me 9 there has never been a successful coronavirus vaccine despite 20 yrs of trying,AntiVax
1325770208699699206,pfizer s coronavirus vaccine is more than 90 percent effective in first analysis company reports,Neutral
1325924202571046913,bogro06 talkradio thejameswhale brexitalex why get a vaccine that is around 90 effective for a disease with a 99 5 or more survival rate and when we have an immune system that is 99 9 effective the vaccine cannot possibly be for covid 19 as they have not isolated or quantified the original virus,AntiVax
1325897141697585152,i was still revelling in the wonderful novelty of good news joe biden winning the us presidency and the prospect of a covid 19 vaccine in quick succession and then john major suggests that we have not just one more referendum on independence but two,ProVax
1332769597909557252,makmcguire dabeardedbastrd rebeccaabrook note pfizer stated categorically that trump didn t have any impact on their vaccine which was developed by a german pharmaceutical company biontech,Neutral
1333888254077251587,cdc s acip panel has entered the final stages of its meeting about who gets the covid19 vaccine first and is preparing to vote see below for the current order up for the vote hcp health care personnel ltcf long term care facility,Neutral
1328092825720815616,not interested in vaccine either would rather be infected than risk a fast tracked vaccine i read up on nanospheres thought provoking technology ripe for criminal abuse 2020 taught me a lot do not trust the govt staying out of the justice system is paramount,AntiVax
1330792339913256960,i trust the very intelligent scientists who ve manufactured the oxford vaccine this is amazing news during the astrozenca trials nobody was hospitalised that is great news too science has is coming to our rescue we will finally defeat covid19,ProVax
1329078696020381696,having a vaccine for covid 19 is not only reassuring but a breath of fresh air the only thing which concerns me is mandatory vaccines we have to ensure that the rights of those who wish not to take it be respected forced vaccinations is totally against our human rights ppc,AntiVax
1326603272472420353,gabbylandsverk gave us a dose of reality on pfizer s vaccine news we still won t be celebrating christmas or even easter as usual,Neutral
1329055323286626304,it s amazing one year from disease emergence to many vaccines two at 95 there is light at the end of the tunnel,ProVax
1326070843030474753,pfizer s covid 19 vaccine news throws bitcoin rally off course pfe btc eth xrp ltc,Neutral
1325850574588424196,encouraging news about covid19 vaccine today then the man responsible for delivering it to the right people quickly spaffer johnson comes over the hill w his clunky metaphors about cavalry amp tooting bugles amp over to the brigadier toryshambles borisjohnson arewefucked,ProVax
1325865222062682113,covid 19 good news on the horizon but un experts decry covid vaccine hoarding no one is secure until all of us are,ProVax
1326130890339053568,bikhim brazil halts trials of chinese covid 19 vaccine al jazeera english via googlenews,Neutral
1333415431705681920,vespasian91 mongibellus davekeating very nice but where is the evidence on the relative prices paid for covid 19 vaccination,Neutral
1326519191327760385,thank you so much for sharing an important news that will not be relayed by western media just on the day of the announce of the pseudo pfizer succes of 90,ProVax
1325781684621631488,fingers crossed that this is confirmed in the review of data pfizer and biontech say their covid 19 vaccine is more than 90 effective in trials the globe and mail,ProVax
1325675432881102849,i can already hear y all complaining about this vaccine,ProVax
1325931184342396928,a safe effective covid 19 vaccination is finally on the horizon cue the people who say they won t take it or that vaccines are the harbingers of a dictatorship,ProVax
1326022161140736003,natoshisakamato realdonaldtrump pfizer us_fda so you think that investing in a vaccine that might prevent statistically as of today 7 8 million deaths is not necessary should we call it ignorance selfishness or just plain stupidity,ProVax
1331711511644037120,covid 19 vaccine efficacy results are not enough via voxdotcom,AntiVax
1325864956869402630,fuck it i m gonna say it when we get a covid 19 vaccine it should be free and mandatory for everyone with exemptions only for people with medical conditions that make vaccination unsafe and this should be the precedent in every country that s had a covid 19 outbreak,ProVax
1326032144800641025,after reading this imo this vaccine has not been tested enough or long enough for me to want to take it i ll pass pfizer and biontech announce vaccine candidate against covid 19 achieved success in first interim analysis from phase 3 study pfizer,AntiVax
1249710694125076482,ingrahamangle i m curious about the pneumonia vaccines they give to the elderly has anyone done a study on people that had the new 2019 4 in 1 flu shot compared to those that have not do the ones that got the 2019 flu shot test positive for covid 19 compared to those that did not dr f,Neutral
1326154261944799233,yeah no vaccine for me now thanks i ll wait and see,AntiVax
1325785301487394816,still not taking it pfizer covid19 coronavirus coronavirusvaccine,AntiVax
1326152249962360837,russia now saying their vax is 90 effective no thanks ill wear my mask eat outdoors and hope for the best russia can keep their vax pfizervaccine pfe vaccine pfizer coronavirus investing emergingmarkets investments,AntiVax
1334516060628918274,vonderleyen interpol covid vaccine will be liquid gold to organized crime high demand combined with a limited supply will make covid 19 vaccines the equivalent of liquid gold to organized crime networks,ProVax
1334947929665245186,anyone else think chick fil a should handle covidvaccine distribution,ProVax
1335981619337961479,icymi we hosted a research call with fairleadstrategies stocktonkatie on the market s reaction to the 2020election and covid19 vaccine news while looking at spx amp more if you were unable to attend read the recap here,Neutral
1329874681839673346,continued it is not possible to retrofit the mhra s legacy systems to handle the volume of adrs adverse drug reactions that will be generated by a covid19 vaccine links 1 2,Neutral
1326164609435308033,while i m greatly looking forward to a vaccine i will miss wearing leggings and comfy sweaters everyday to work vaccine covid19 pfizer workingfromhome,ProVax
1326579714010591232,turns out pfizer s ceo took advantage of insider knowledge to personally make 600k profit playing stocks over the vaccine in case all the centrist dickheads who were gloating about how great private pharma companies the other day were wondering how it s going,AntiVax
1334318453822377984,i m willing to bet a lot of my own money the philippines won t give a free covid 19 vaccine to its people come back at me please i dare anyone,Neutral
1334747127075975169,kellyquilt i will gladly take any coronavirus vaccine approved by the mhragovuk i m a respiratory consultant at cuh_nhs amp royalpapworth amp i m the professor of respiratory science at the university of cambridge docsforvax,ProVax
1335630054152343555,its a shame the covid vaccine is going to the brits first because the number one side effect is crooked teeth and increased nationalism,Neutral
1336217112000475136,realdonaldtrump trump administration refused offer to buy millions more pfizer vaccine doses,Neutral
1325862714053423107,i d rather eat all my meals from the whites amp kingston 7 11 than take that vaccine,AntiVax
1332780068700119046,qantas to require passengers to have coronavirus vaccine for international travel qantas covid19 vaccine coronavirus,Neutral
1325878808889712640,here s how a coronavirus vaccine could be distributed globally via youtube,Neutral
1330802275690934272,astrazeneca s oxford coronavirus vaccine is 70 effective on average data shows,Neutral
1331976966770188290,do you work in socialcare can you help researchers at the university of east anglia investigating flu jab uptake to learn lessons for a covid19 vaccine find out more,Neutral
1329064246563524609,isn t it amazing that at this time last year there was no coronaviruspandemic and now we have not 1 but 2 vaccines that look to be extremely efficacious,ProVax
1335710058504728576,two doctors discuss the importance of getting the covid 19 vaccine after one of them brought the virus home to his family via msnbc,ProVax
1285957166877208576,magagirl4lyf pfizer nothing is free not free college or anything else we victors pay the tab for the so called victims,Neutral
1326256462281273345,marcus94543161 i d say a hot bath some lemon in water and an early night may be just as effective same as most people would do for any other coronavirus cold no need to waste taxpayers money on vaccines,AntiVax
1334088557498130432,covid 19 vaccine co developed by small german biotech firm biontech started by a husband and wife team with turkish roots has been granted approval in uk,Neutral
1338003687386583042,tedcruz this is just twinkieted trying to distract from the fact that he doesn t know anything about current covid events he won t accept that the man that called his wife ugly refused to buy vaccines as a member of congress you would think he d know better,Neutral
1326233476107014146,three cheers for medical research the possibility of a vaccination against covid 19 is a reminder how far health care has improved let s make sure everyone can benefit help fund research to develop a vaccine against alzheimer s 10,ProVax
1325926567386767361,ivankatrump whitehouse realdonaldtrump no thanks we don t want your coronavirus vaccine give it back to your friends and family,AntiVax
1275619620905336835,pldt_cares maybe our line will be relocated when there is already an antidote to this covid 19 i ll be happy if there s a vaccine for it but i m afraid if our request would take that long,ProVax
1335436290351837185,trump s operation warp speed promised a flood of covid vaccines instead states are expecting a trickle,Neutral
1331955950757023747,great news for germany because covid 19 vaccine may come here before christmas for health workers इस द श क ल ए आई बड ख शखबर क र समस स पहल आ सकत ह covid 19 व क स न,ProVax
1328307833100754946,another amazing vaccine result if this preliminary data holds up,ProVax
1334920501727260673,private or public health cvs and walgreens spearhead effort to vaccinate nursing home residents against coronavirus,Neutral
1325860793783554053,we d never heard of coronavirus when work began on this tv series about the great plague but the parallels are amazing it s an extraordinary story and a even more watchable with the news of a vaccine today next tuesday 17th 9pm channel5_tv,Neutral
1325717078117003264,is it difficult to wear a mask and maintain distance to avoid china s covid19 it s such a horrible virus and the treatment costs can be unbearable if you wear a mask and maintain distance you already have a vaccine,Neutral
1295400302581936128,ill only take the covid vaccine if there is trace amounts of heroin in it,Neutral
1326009387278798848,we re one step closer to getting a covid 19 vaccine so now it s time to talk about how people like you and i will finally get the shot i breakdown florida s covid 19 vaccination plan coming up on fcn2go at 11,ProVax
1331470144623800320,trying to make sense of astrazeneca and uniofoxford s covid19 vaccine data we talked to the adenoviral vector vaccine experts to get some theories on why a low dose followed by a high dose would be better than two high doses cenmag,Neutral
1325859570074443780,mike_pence realdonaldtrump pfizer if anyone watched 60 minutes this past sunday they d see the military strategy to get the virus out to millions of people and the general specifically says that trump or pence has nothing to do with their process or likely know anything about it pence watched 60 minutes,Neutral
1325832765758181376,the vaccine will make people sicker don t fuckin take it,AntiVax
1344699749639868423,the first people in the faroeislands have been given the covid vaccine frontline health workers were first in line more,ProVax
1325900979632541697,covid 19 vaccine from pfizer and biontech is strongly effective data show thankyoutrump maga2020 realdonaldtrump,Neutral
1339254506484273152,zeynep 3 4 months supply of biontech we have ordered there are 3m health and social workers in the uk about half over 45 those should be the priority given their exposure rates and the importance of keeping them healthy,ProVax
1325770884553068545,covid vaccine first vaccine offers 90 protection let s hope this is the beginning of the end vaccines covid19,ProVax
1326143242799288326,for this to qualify as a vaccine it would have to be tested for five years plus and personally i ain t takin nuthin of this magnitude unless the drugs company itself has the guts to shoulder its liabilities,AntiVax
1326148894024224769,fauci says americans could start getting coronavirus vaccines very likely before the end of this year and says he has no intention of leaving his nih job when president elect biden takes office good,Neutral
1326250908171313152,sitting in the pub next spring like vaccine had a few unknown side effects but fuck its good to get back to normal covid_19 vaccine covid19 covidvaccine,ProVax
1338513631302971392,i envy to singapore they got pfizer covid vaccine,ProVax
1325809877147672577,really an experimental vaccine which puts coronavirus rna into the patient that hasn t ever been attempted before what could go wrong gmo humans no thanks storage prob too as it has to be kept at 80c,AntiVax
1325789808275361794,coronavirus vaccine tbh i don t care just let everything go back to normal,ProVax
1329069796348940298,we will have more then 4 vaccines soon pfizer moderna astrazenica amp covaxin,Neutral
1321589339688718339,1020siya screw the vaccine imma take covid the way i am for f9,AntiVax
1325801043838586882,expressionessd1 yes if i am offered it i d rather take my chances with a tested vaccine than with covid19,ProVax
1338604580108521472,teslaownerssv recipe for disaster in 2021 vaccine is effective and safe btw nothing is 100 but within the realm of medicine safe effective but we don t get critical mass of vaccinations required to eliminate covid in 6 months pandemic is on a rampage we start over again,ProVax
1307336543590322184,bobbyhatepants iamdenajo lawd_flvcko woodhouseb steverattner clearly the problem is always gonna be democrats obama and clinton i mean isn t it obama s fault for not finding a vaccine for covid and biden s daily for not mandating masks in the country,Neutral
1332818175239458816,repsforbiden i will take a coronavirus vaccine every day for the rest of my life if it protects me from the virus,ProVax
1334717392304435200,who s willing to be the us won t do the same rt covid 19 vaccines will be free for all in portugal says health minister reuters,Neutral
1334158812153057280,once a covid 19 vaccine is ready it should be free and accessible to all americans,ProVax
1327691854687711236,the trump admin has moved to hoard future covid 19 vaccines medical nationalism has happened before 70 yrs ago the discovery and development of antibiotics saw the united states weaponizing control of pharmaceutical pipelines science amr,Neutral
1329108324533473281,i had launched my kickstarter for togo and balto memorial pins along with a little info card and how they saved a town and local villages and pushed for the need to make a diphtheria vaccine nationwide what a coincidence,AntiVax
1326078407491252225,me i refuse to take the mark of the beast covid 19 vaccine democrat but you won t have a choice in the matter me whaddaya mean i won t have a choice in the matter my body my choice,AntiVax
1331469518842040320,hitaskunk charlesadler well it ll be a few months before they make make the coronavirus vaccine available to regular canadians i will wait and see,Neutral
1256323834786922496,does jacob rees mogg hold shares in astrazeneca asking for reasons,AntiVax
1334506938055467009,want us to trust you and the vaccine have cameras follow u every day up until after you get the second dose we can make sure it actually safe obama bush and clinton say they will take the covid 19 vaccine publicly to gain public trust,AntiVax
1328761918694305793,i m a little surprised we don t have a website with the cdc where people can register their interest in getting a vaccine billgates tells andrewrsorkin at dealbook2020 covid19,Neutral
1333576316478746624,secretary of health says coronavirus vaccine could be in arkansas in 1 2 weeks,Neutral
1326062371530440704,gold futures on mcx multi commodity exchange of india fell by as much as rs 2 566 per 10 grams within minutes of the news that covid 19 vaccine trials of pfizer were successful theassamtribune goldpricedrop coronavirusupdates pfizer nsitharaman,Neutral
1325895792054427648,i don t care who tf you voted for if this goes through the proper scientific medical procedures like every other vaccine we take and is backed by science and scientists don t fight it we all should be happy with this news,ProVax
1325670916005658624,kirstiealley this is the 7th coronavirus to hit humans we never developed a vaccine for the previous 6 most vaccines take 7 20 years to develop big pharma is protected from an injury death you might experience from the first test vaccine covidhoax drmichaelbb drbuttar tonyrobbins,AntiVax
1335961760608649216,mrna 155 long the canadian government has doubled its order commitment for moderna s covid 19 vaccine from 20 million to 40 million doses fda regulatory approval is expected to be granted on december 17th,Neutral
1326220535206998018,1 of the world s population but with 10 of the world s supply of covid 19 vaccine we still got it johnmajor we still go it,Neutral
1325770201108017152,thank you to all community pharmacy teams for your incredible effort in delivering the important protection of a flu vaccine to so many people very proud of your achievements and we hope pharmacists will also have a role to play in delivering a covid 19 vaccine in due course,ProVax
1292909606986027011,sap picked by moderna to help distribute covid 19 vaccine candidate,Neutral
1329113133361795073,so take a vaccine that s 95 effective for a virus that has a 99 survival rate no thanks,AntiVax
1325913285309435905,if this holds up this is amazingly good news pfizer s initial coronavirus vaccine trial results indicate it is over 90 effective more than anyone hoped for and with low side effects,ProVax
1325794873455341571,kylesev with respect that s the kind of dangerous scaremongering that anti vaxxers engage in as i have shown we ve been using vaccines for over 200 years now we ve successfully developed vaccines for dozens of diseases and every precaution is being taken with covid 19 vaccines,ProVax
1341043835066003457,fake news here s what bolsonaro actually said pfizer says they not responsible for any side effects from the vax if you become an alligator it is your problem why not pfizer foxnews,AntiVax
1327668953104195587,realdonaldtrump nygovcuomo the trump administration has produced a great and safe vaccine by the way pfizer did that with a german lab biontech without any funds from us except for its distribution,ProVax
1325770891591081989,such a groundbreaking day finally after nearly a year since coronavirus first was discovered we now might be on the way to having a vaccine sooner than we thought huge respect to all the volunteers who trialed this vaccine your works paid off,ProVax
1329067000849698818,this is huge news and if you think it isn t because the human body is 99 effective though then you do not understand statistics or the impact of a vaccine on said statistics covid_19,ProVax
1326244182072188935,let s be completely honest the media will give biden 100 credit for the covid vaccine that was created under trump admin fact,Neutral
1325703581090115584,but according to press conferences releases gps are expected to deliver the covid vaccine 12 hours a day 7 days a week including bhs with targets essentially at cost no actual letter yet,Neutral
1340317937261932544,the ceo of pfizer hasn t taken his own vaccine he doesn t want to cut in line hahahaha whatever,AntiVax
1325791788980953090,the vaccine will end this limbo fingers crossed test4travel liftthetravelban loveisnottourism,ProVax
1334781218978746370,simsy1977 i have been to work every day in contact with at least 50 ppl per day carrying on as normal visiting family no mask ever no app and no one i know have genuinely had covid but at work ppl are happy for the vaccine no thank you keep ur vaccine,AntiVax
1326091817004240896,pfizer says its coronavirus vaccine is more than 90 effective,Neutral
1326202696995643392,the rich will have already been put to the top of the list for any coronavirus vaccine after all in their minds the human race can t do without them the sooner they find out this is not the case the sooner 95 of the world s population will be much much much better off,ProVax
1336174875115864064,matt gurney trudeau liberals score a quick win on the vaccine but now comes the hard part nothing will remove the fact that he killed many people by shitting the bed on many aspects of covid,Neutral
1314142400915419142,kamalaharris ms harris what would you do then if president trump says to take a covid vaccine because dr fauci told him,Neutral
1325861366155124736,fuck me it s not rocket science ages 75 people with underlined health problems and doctors nurses should get first priority to the vaccine once approved and then filter down job done covid19,ProVax
1262695967352066048,if and or when they ome up with some sort of vaccine it will more than likely kill more of us than the corona,AntiVax
1338032612431028224,piersmorgan can someone exchange johnson s covid vaccine for truth drug,AntiVax
1337413436725137410,this vaccine has a really great safety profile absolutely no corners have been cut infectious disease epidemiologist mariasundaram sums up what you need to know about the pfizer biontech vaccine in 30 mins via frontburnercbc,ProVax
1326008897048612864,even after the vaccine for covid 19 is available and assuming it s at least 90 effective what about the anti vaxxers who ll simply refuse the vaccine,Neutral
1325669904280940544,increasingly encouraging news on vaccines and therapeutics,ProVax
1325811207111106560,this is 100 false pfizer s vaccine was not produced through any public funds or with any help from trump s operation warp speed hard to believe that pence would lie but there you go,Neutral
1340216298442252288,there a lot of information about covid_19 around not all helpful as well as the usual official channels two people with useful things to say are 1 hildabast on vaccine developments 2 rupert_pearse on the hospital situation i think both are worth checking in on,ProVax
1325770604901879809,pfizer says early data shows covid 19 vaccine is effective,Neutral
1326121171700617218,a light at the end of the tunnel care home residents and staff first in line for pfizer vaccine coronavirus covid_19,ProVax
1332812279293779968,why oxford s covid 19 vaccine could do more for the world than other shots,Neutral
1328942976186413058,trump lied again he acted like it would be in a few weeks but everyone knows he s a fascist liar i ll take a vaccine after a year after it comes out i don t trust it,AntiVax
1326132674881347585,brazil suspends trials of china s sinovac coronavirus vaccine citing serious adverse event,Neutral
1335748053144199169,health secretary francisco duque iii on getting covid 19 vaccine first to boost confidence yes i will do it definitely i will take it as long as it has undergone scientific evaluation of the dost s vaccine experts panel the ethics board review and the fda gmanews,ProVax
1324811588407304193,and another one astrazeneca says covid 19 vaccine could arrive in january of next year,ProVax
1325805392102895616,we don t need a vaccine when we have immune systems no thanks,AntiVax
1325862394334228484,carlsbaddodger janicedean no i don t trust him his policies covid and non covid are destroying our state and he has overstepped beyond his powers his treatment of jewish community is despicable i just do not believe any vaccine for a strain of coronavirus can be trusted,AntiVax
1325898745540710400,mmjblair bee42681881 spectator i do not believe it there is no vaccine against a coronavirus simply because of two main factors 1 a good immunity that can fight off the virus for an extended time not 7 weeks hit or miss 2 the virus must not mutate that renders any vaccine useless this keeps mutating,AntiVax
1328361716464447490,stockmarkets flying on vaccine news stocks shares forex covid19,Neutral
1326076053182418945,nigelkellow i won t have the vaccine i don t think it s safe we ve never been told recovery rates we re given no data to compare covid 19 statistics to and i trust my immune system far more than i trust the government,AntiVax
1325864497664446470,good news about prospects of effective covid19 vaccine arriving but there are formidable distributional challenges ahead world has never undertaken vaccination on such a large scale countries should use the time now to get ready,ProVax
1325829664930222080,stocks surge to all time highs amid covid 19 vaccine hopes joe biden victory,Neutral
1326042756486139904,do not take this vaccine they don t know if it s going to slow or stop the virus or how it s going to react in your body just keep wearing your mask for now i m a retired health care professional beware,AntiVax
1325834202529599488,vaccine comes out right after election is over what the fuck did i say,Neutral
1338952504336330755,chryslerreal laugh if you want i bet covid doesn t want any part of mr richards i wouldn t be surprised if some of his blood is in the vaccine,Neutral
1344610117749264394,matthancock uniofoxford astrazeneca mirrorpolitics can you 100 guarantee that there are no side effects from these rushed faux vaccines and if not how many deaths will you accept responsibility for,AntiVax
1339981182054883328,i make a point to not check my work phone email when i am not working but i m praying i m get a covid vaccine email so i m making an exception,ProVax
1325795405234380800,and there is a 100 chance i m not taking a rushed vaccine that s for a virus that has a 99 survival rate,AntiVax
1325865053191610369,if this vaccine really gonna work then london and brighton pride best be fucking back next year need to get my gay on,ProVax
1257415559836295171,world war against covid 19 the sum of over 8 billion has been committed by world leaders for the covid 19 vaccine fight the money is to assist in creating covid 19 vaccine and sponsor research into the mondaythoughts,ProVax
1335675329764069377,trump s operation warp speed promised a flood of covid vaccines instead states are expecting a trickle,Neutral
1326156852737040384,canada made 1 billion upfront payments to pfizer gsk j amp j and others for cov 19 vaccine to get early access and hedge her bet what did your govt do yet you want early access and equitable distribution is opening border to dangote alone a definition of fairness and equity,Neutral
1333363582478716929,the freedom to choose some people cant get vaccinated it s our duty as the human race to protect those most vulnerable the mmr vaccine the flu vaccine the covid vaccine it should all be mandatory,ProVax
1326077602147266566,the very fact this covid 19 vaccine has taken 10 months to make rather than 10 15 years fills me with alarm not joy there is good reason it takes so long to produce safe vaccines to study the long term effects this can t possibly be known in 10 months no vaccine for me,AntiVax
1325770655573401600,answered prayer coronavirus the first coronavirus vaccine can prevent more than 90 of people from getting covid 19 a preliminary analysis shows the developers pfizer and biontech described it as a great day for science and humanity,ProVax
1333783529226813440,which covid 19 vaccine could reach developing countries first,Neutral
1326059783154139138,notimetobehere any vaccine cleared by the who is good with me we ve been in lockdown and wearing masks to limit the covid 19 death toll until a safe vaccine is available i don t understand why when there s progress people suddenly distrust the science,ProVax
1338705410518237184,actually a really cool thing is if you rearrange the letters of pfizer it spells monat,Neutral
1325803573490409474,great news but it s not going to be available for widespread administration for several months likely so keep wearing masks social distancing and avoiding gatherings we also are going to have to deal with the anti vaxxers who won t even consider taking this vaccine,ProVax
1337585557816414208,fda approves pfizer vaccine just now it s been a good day for decisions scotus fda,ProVax
1325866974094749696,please don t avoid the vaccine due to contempt for the government it s safety testing will be as vigorous as any other vaccine and independent of what the uk or any other gov wants 1 2,ProVax
1336297223643156480,a 90 year old uk woman becomes the first in the world to receive a covid 19 vaccine outside of trial,Neutral
1326154188565393409,realdonaldtrump there s no vaccine yet it s big commercial hoax covid 19 has muted and it s a lie to wave any successfull testings it will take months to get the right pattern,AntiVax
1325905941682769920,wow hopefully good news biontech pfizer pfizer and biontech announce trial data showing covid 19 vaccine is more than 90 effective,ProVax
1325685309984534528,we need this so much right now hopefully with the election behind us we can all focus on working together to stop the virus inside the operation warp speed effort to get americans a covid 19 vaccine,ProVax
1325866889193664512,say no to vaccines,AntiVax
1340473721493008390,imagine being a scientist busting ur ass to make the covid vaccine using cutting edge technology only to have people who are willing to eat hotdogs and do c caine off a toilet insult your expertise and potentially fuck up herd immunity because idk whats in that and its rushed,ProVax
1325668523733999617,wantai s nasal spray covid 19 vaccine to begin mid stage trial in china,Neutral
